Id,Predicted
363-898,False
272-684,False
301-630,False
378-603,False
674-937,False
684-738,False
653-723,False
630-812,False
427-909,False
308-436,False
469-757,False
19-495,False
121-583,False
514-630,False
514-649,False
812-891,False
54-888,False
205-890,False
53-698,False
264-287,False
514-815,False
363-792,False
531-766,False
442-448,False
883-934,False
474-712,False
14-240,False
199-599,False
584-854,False
584-850,False
160-875,False
44-240,False
294-830,False
78-107,False
160-857,False
424-505,False
321-489,False
68-82,False
151-924,False
339-682,False
399-704,False
119-833,False
458-883,False
497-629,False
277-738,False
440-876,False
395-909,False
76-78,False
246-563,False
579-772,False
344-615,False
222-707,False
49-496,False
845-854,False
156-313,False
86-577,False
240-576,False
588-664,False
86-865,False
90-239,False
556-786,False
436-510,False
379-630,False
68-792,False
400-486,False
143-572,False
89-126,False
469-476,False
307-607,False
369-511,False
30-211,False
358-410,False
422-850,False
3-836,False
637-857,False
582-733,False
355-830,False
351-379,False
3-753,False
452-674,False
226-649,False
274-854,False
211-467,False
184-677,False
76-615,False
563-889,False
292-883,False
10-747,False
737-918,False
76-312,False
197-683,False
68-845,False
31-900,False
436-916,False
405-742,False
105-135,False
115-189,False
55-805,False
31-235,False
222-412,False
556-812,False
447-839,False
423-900,False
673-900,False
338-861,False
51-649,False
208-233,False
287-821,False
83-853,False
184-853,False
465-474,False
324-508,False
431-531,False
423-916,False
25-436,False
649-742,False
324-489,False
42-476,False
428-692,False
310-378,False
71-942,False
825-861,False
486-685,False
26-583,False
229-830,False
285-300,False
19-281,False
321-467,False
43-857,False
83-581,False
78-595,False
390-815,False
38-139,False
90-757,False
137-562,False
308-766,False
27-888,False
36-935,False
272-813,False
489-821,False
371-390,False
80-274,False
24-499,False
119-240,False
505-934,False
206-329,False
422-569,False
151-452,False
86-641,False
861-901,False
336-468,False
133-836,False
85-581,False
141-925,False
319-409,False
747-817,False
685-757,False
51-900,False
382-446,False
315-447,False
277-377,False
448-580,False
815-816,False
305-845,False
664-737,False
103-223,False
205-821,False
674-738,False
508-591,False
31-177,False
442-599,False
169-933,False
424-447,False
103-140,False
11-887,False
51-344,False
130-505,False
135-285,False
707-854,False
209-815,False
50-634,False
156-755,False
223-775,False
66-661,False
308-711,False
569-711,False
315-924,False
514-933,False
27-68,False
301-329,False
665-941,False
556-861,False
232-672,False
209-515,False
163-750,False
733-933,False
312-515,False
312-444,False
19-205,False
670-819,False
329-369,False
341-923,False
436-844,False
452-661,False
27-699,False
82-610,False
272-910,False
409-505,False
873-938,False
42-329,False
662-750,False
880-941,False
316-803,False
36-764,False
178-737,False
140-815,False
465-933,False
377-783,False
115-610,False
139-844,False
206-778,False
15-229,False
603-643,False
161-757,False
448-615,False
156-512,False
174-363,False
17-834,False
683-787,False
137-442,False
442-813,False
393-562,False
336-693,False
112-910,False
845-910,False
25-85,False
199-873,False
30-55,False
89-205,False
3-859,False
247-722,False
449-665,False
341-873,False
42-562,False
15-121,False
339-599,False
113-469,False
274-438,False
44-487,False
424-865,False
474-699,False
588-757,False
664-865,False
714-875,False
369-371,False
667-738,False
382-791,False
283-369,False
876-924,False
898-938,False
355-599,False
68-671,False
474-692,False
607-816,False
246-689,False
17-189,False
239-267,False
757-783,False
653-812,False
434-476,False
704-710,False
395-844,False
189-240,False
1-130,False
71-689,False
112-503,False
371-424,False
61-937,False
458-514,False
141-689,False
416-815,False
151-376,False
130-880,False
403-792,False
163-390,False
465-843,False
487-891,False
90-184,False
107-438,False
233-669,False
1-233,False
24-615,False
31-376,False
95-861,False
505-538,False
101-206,False
830-901,False
118-735,False
442-669,False
257-941,False
42-603,False
59-889,False
226-880,False
51-54,False
689-760,False
444-722,False
378-859,False
10-689,False
65-774,False
205-584,False
95-583,False
161-753,False
1-641,False
21-814,False
412-523,False
82-458,False
369-937,False
89-629,False
21-390,False
377-824,False
247-746,False
355-412,False
95-816,False
757-834,False
419-764,False
813-922,False
438-780,False
275-415,False
444-627,False
665-742,False
2-489,False
342-916,False
76-607,False
153-341,False
161-257,False
312-665,False
86-545,False
393-814,False
351-409,False
376-888,False
412-436,False
86-103,False
709-896,False
90-364,False
150-865,False
452-890,False
132-344,False
514-857,False
187-438,False
511-918,False
101-501,False
292-679,False
211-760,False
496-739,False
474-688,False
85-119,False
369-677,False
452-924,False
296-317,False
174-450,False
48-693,False
50-367,False
150-247,False
345-434,False
66-132,False
438-901,False
344-424,False
137-452,False
476-689,False
208-891,False
153-527,False
17-355,False
118-843,False
42-50,False
531-556,False
662-716,False
487-699,False
346-501,False
692-711,False
480-672,False
339-844,False
883-918,False
132-933,False
156-735,False
448-768,False
821-912,False
42-850,False
315-734,False
382-723,False
280-692,False
192-733,False
130-431,False
140-416,False
141-189,False
169-235,False
281-935,False
409-563,False
26-580,False
440-740,False
751-941,False
107-698,False
275-317,False
153-450,False
581-843,False
66-839,False
85-400,False
379-816,False
495-505,False
275-801,False
371-782,False
51-909,False
447-452,False
424-551,False
246-363,False
26-900,False
300-733,False
86-368,False
17-821,False
95-933,False
161-918,False
287-522,False
31-239,False
15-219,False
178-672,False
307-747,False
71-637,False
431-465,False
10-709,False
449-934,False
107-704,False
59-507,False
755-839,False
545-677,False
804-812,False
27-786,False
434-707,False
66-819,False
101-778,False
527-834,False
757-786,False
778-873,False
280-465,False
19-215,False
160-436,False
739-780,False
187-665,False
287-419,False
119-143,False
24-890,False
371-760,False
126-324,False
440-890,False
307-883,False
132-653,False
431-766,False
355-780,False
38-774,False
329-738,False
188-804,False
169-640,False
135-853,False
51-854,False
130-523,False
753-942,False
30-382,False
627-834,False
211-803,False
192-671,False
716-813,False
137-285,False
747-880,False
232-487,False
358-734,False
395-787,False
369-538,False
240-508,False
113-446,False
449-649,False
123-367,False
247-709,False
791-861,False
19-150,False
95-261,False
247-508,False
664-688,False
71-510,False
98-582,False
150-415,False
272-390,False
344-942,False
364-821,False
7-66,False
523-673,False
139-876,False
85-280,False
1-209,False
711-857,False
101-732,False
153-242,False
569-833,False
755-801,False
21-825,False
508-916,False
1-804,False
61-275,False
107-321,False
321-346,False
195-205,False
527-916,False
367-452,False
112-160,False
344-390,False
329-496,False
482-613,False
307-486,False
723-782,False
161-184,False
51-888,False
712-845,False
232-577,False
273-775,False
329-819,False
285-924,False
487-873,False
744-821,False
671-732,False
405-859,False
735-883,False
68-482,False
300-716,False
627-854,False
698-821,False
10-538,False
31-824,False
321-880,False
584-760,False
336-937,False
151-747,False
740-873,False
275-883,False
801-821,False
130-873,False
603-857,False
390-755,False
83-667,False
859-880,False
82-782,False
107-664,False
476-751,False
824-935,False
499-581,False
65-137,False
791-853,False
814-900,False
344-637,False
115-467,False
316-934,False
803-942,False
133-671,False
531-782,False
292-341,False
751-910,False
326-787,False
428-735,False
199-261,False
359-889,False
342-390,False
378-782,False
825-912,False
169-673,False
211-792,False
358-634,False
76-707,False
830-938,False
124-747,False
629-927,False
630-814,False
424-901,False
346-572,False
514-712,False
351-431,False
51-792,False
140-511,False
86-95,False
296-754,False
556-692,False
336-476,False
130-833,False
170-480,False
338-557,False
121-232,False
714-737,False
19-942,False
40-577,False
123-673,False
431-942,False
371-496,False
757-889,False
219-710,False
25-170,False
156-272,False
86-902,False
449-502,False
110-734,False
235-503,False
436-819,False
2-667,False
319-817,False
275-424,False
59-233,False
25-434,False
187-215,False
226-363,False
66-118,False
445-901,False
422-576,False
229-364,False
839-919,False
68-754,False
371-707,False
421-816,False
423-440,False
222-273,False
531-643,False
305-379,False
89-791,False
434-448,False
65-638,False
580-833,False
199-714,False
71-275,False
315-508,False
10-68,False
10-169,False
66-294,False
813-830,False
313-448,False
211-448,False
458-937,False
292-768,False
754-844,False
76-683,False
53-754,False
569-661,False
239-925,False
277-416,False
83-505,False
105-888,False
11-816,False
853-918,False
581-898,False
610-734,False
733-927,False
161-941,False
292-563,False
115-242,False
178-735,False
82-560,False
151-177,False
98-497,False
448-834,False
421-641,False
280-307,False
19-187,False
150-774,False
40-195,False
584-887,False
292-515,False
467-603,False
98-355,False
11-438,False
859-875,False
188-693,False
161-272,False
497-582,False
247-312,False
424-710,False
316-434,False
379-704,False
560-840,False
603-900,False
410-563,False
163-853,False
458-667,False
232-637,False
202-274,False
199-562,False
209-458,False
68-900,False
17-817,False
732-792,False
27-110,False
137-840,False
665-733,False
474-792,False
467-576,False
458-580,False
54-371,False
403-512,False
19-482,False
523-825,False
26-489,False
782-814,False
853-880,False
551-900,False
130-673,False
273-368,False
65-292,False
499-684,False
442-857,False
101-661,False
7-226,False
313-401,False
753-941,False
817-938,False
19-110,False
199-501,False
95-674,False
326-900,False
54-206,False
51-857,False
427-613,False
588-888,False
208-711,False
226-467,False
26-699,False
364-738,False
226-865,False
76-410,False
505-812,False
42-313,False
377-510,False
178-281,False
772-783,False
61-638,False
208-538,False
48-501,False
184-811,False
599-755,False
368-588,False
556-684,False
51-698,False
95-436,False
273-474,False
89-710,False
317-689,False
143-910,False
412-723,False
80-704,False
342-662,False
428-607,False
301-699,False
49-393,False
24-845,False
465-764,False
53-712,False
300-315,False
382-734,False
422-684,False
583-934,False
369-834,False
184-572,False
55-80,False
643-707,False
55-699,False
219-450,False
281-834,False
338-912,False
223-813,False
68-527,False
508-516,False
40-156,False
14-19,False
85-507,False
474-679,False
123-447,False
526-732,False
326-527,False
38-428,False
42-110,False
209-923,False
119-722,False
53-59,False
135-665,False
296-339,False
208-792,False
48-850,False
2-26,False
527-653,False
674-859,False
275-728,False
665-699,False
170-912,False
85-274,False
264-313,False
10-661,False
124-563,False
714-854,False
310-659,False
395-712,False
112-395,False
101-428,False
296-390,False
421-469,False
235-938,False
126-922,False
174-275,False
78-707,False
315-859,False
283-416,False
38-792,False
27-184,False
405-732,False
579-825,False
446-875,False
891-919,False
83-898,False
301-515,False
232-667,False
556-888,False
235-480,False
140-422,False
17-712,False
85-476,False
65-405,False
341-422,False
643-768,False
150-753,False
192-674,False
499-716,False
515-836,False
267-342,False
428-859,False
192-274,False
458-746,False
423-599,False
132-308,False
29-336,False
390-833,False
59-579,False
246-359,False
135-751,False
53-440,False
699-704,False
371-814,False
503-938,False
1-909,False
487-816,False
679-842,False
501-822,False
710-937,False
89-496,False
49-467,False
399-922,False
247-569,False
15-889,False
2-707,False
98-422,False
14-689,False
545-900,False
423-766,False
673-723,False
341-641,False
119-261,False
30-240,False
24-43,False
275-462,False
187-750,False
101-232,False
223-757,False
346-436,False
103-607,False
300-825,False
86-613,False
161-395,False
364-682,False
27-346,False
329-557,False
515-830,False
49-768,False
346-737,False
118-313,False
272-780,False
161-189,False
187-312,False
510-599,False
11-786,False
184-202,False
345-753,False
448-591,False
285-502,False
505-689,False
830-889,False
704-909,False
285-305,False
48-101,False
66-664,False
599-610,False
515-824,False
629-712,False
326-664,False
239-240,False
368-710,False
187-674,False
15-739,False
305-640,False
277-753,False
371-922,False
55-804,False
698-772,False
839-865,False
65-188,False
653-739,False
511-853,False
205-296,False
150-674,False
48-912,False
499-607,False
538-898,False
704-804,False
444-709,False
10-53,False
358-742,False
382-526,False
423-865,False
124-591,False
267-859,False
126-927,False
281-416,False
659-876,False
436-833,False
541-834,False
43-211,False
448-693,False
739-942,False
312-688,False
90-891,False
242-927,False
27-815,False
3-751,False
556-689,False
580-746,False
123-133,False
209-924,False
531-883,False
199-805,False
